date_administered,administering_provider_type,new_primary_series_doses,new_recipients,new_series_completed,new_booster_doses,new_booster_recipients,new_2nd_booster_recipients,new_bivalent_booster_doses,new_bivalent_booster_recipients,cumulative_primary_series_doses,cumulative_recipients,cumulative_series_completed,cumulative_booster_doses,cumulative_booster_recipients,cumulative_2nd_booster_recipients,cumulative_bivalent_booster_doses,cumulative_bivalent_booster_recipients,data_as_of,data_updated_at,data_loaded_at
2021/04/29,All Providers,10185,4945,5450,0,0,0,0,0,939180,571514,407821,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/30,All Providers,11617,4374,7456,0,0,0,0,0,950797,575888,415277,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/01,All Providers,7126,1844,5411,0,0,0,0,0,957923,577732,420688,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/02,All Providers,5303,1095,4314,0,0,0,0,0,963226,578827,425002,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/03,All Providers,9398,2399,7179,0,0,0,0,0,972624,581226,432181,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/04,All Providers,9731,2518,7486,0,0,0,0,0,982355,583744,439667,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/05,All Providers,9579,2597,7306,0,0,0,0,0,991934,586341,446973,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/06,All Providers,11404,2375,9494,0,0,0,0,0,1003338,588716,456467,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/07,All Providers,10633,1978,8945,0,0,0,0,0,1013971,590694,465412,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/08,All Providers,8777,1213,7698,0,0,0,0,0,1022748,591907,473110,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/09,All Providers,6559,1009,5635,0,0,0,0,0,1029307,592916,478745,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/10,All Providers,7626,1253,6633,0,0,0,0,0,1036933,594169,485378,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/11,All Providers,8690,1663,7254,0,0,0,0,0,1045623,595832,492632,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/12,All Providers,8588,1908,7123,0,0,0,0,0,1054211,597740,499755,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/13,All Providers,11615,4314,7517,0,0,0,0,0,1065826,602054,507272,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/14,All Providers,9785,3129,6836,0,0,0,0,0,1075611,605183,514108,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/15,All Providers,8220,3249,5030,0,0,0,0,0,1083831,608432,519138,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/16,All Providers,5302,2048,3314,0,0,0,0,0,1089133,610480,522452,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/17,All Providers,7624,2588,5216,0,0,0,0,0,1096757,613068,527668,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/18,All Providers,8835,2004,7011,0,0,0,0,0,1105592,615072,534679,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/19,All Providers,7627,2427,5458,0,0,0,0,0,1113219,617499,540137,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/20,All Providers,6387,1778,4856,0,0,0,0,0,1119606,619277,544993,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/21,All Providers,7179,1769,5602,0,0,0,0,0,1126785,621046,550595,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/22,All Providers,4838,2266,2668,0,0,0,0,0,1131623,623312,553263,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/23,All Providers,2027,943,1164,0,0,0,0,0,1133650,624255,554427,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/24,All Providers,4334,1536,2980,0,0,0,0,0,1137984,625791,557407,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/25,All Providers,3821,1344,2705,0,0,0,0,0,1141805,627135,560112,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/26,All Providers,4118,1310,2993,0,0,0,0,0,1145923,628445,563105,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/27,All Providers,3787,1367,2617,0,0,0,0,0,1149710,629812,565722,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/28,All Providers,3803,1464,2509,0,0,0,0,0,1153513,631276,568231,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/29,All Providers,2092,910,1280,0,0,0,0,0,1155605,632186,569511,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/30,All Providers,1004,437,612,0,0,0,0,0,1156609,632623,570123,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/31,All Providers,298,118,188,0,0,0,0,0,1156907,632741,570311,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/01,All Providers,3687,1331,2560,0,0,0,0,0,1160594,634072,572871,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/02,All Providers,2537,957,1702,0,0,0,0,0,1163131,635029,574573,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/03,All Providers,3977,1130,3040,0,0,0,0,0,1167108,636159,577613,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/04,All Providers,5723,1382,4484,0,0,0,0,0,1172831,637541,582097,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/05,All Providers,3862,1023,2979,0,0,0,0,0,1176693,638564,585076,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/06,All Providers,2294,417,1917,0,0,0,0,0,1178987,638981,586993,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/07,All Providers,3749,1034,2866,0,0,0,0,0,1182736,640015,589859,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/08,All Providers,2881,968,2072,0,0,0,0,0,1185617,640983,591931,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/09,All Providers,2440,831,1762,0,0,0,0,0,1188057,641814,593693,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/10,All Providers,2583,967,1814,0,0,0,0,0,1190640,642781,595507,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/11,All Providers,3132,1080,2215,0,0,0,0,0,1193772,643861,597722,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/12,All Providers,3097,895,2363,0,0,0,0,0,1196869,644756,600085,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/13,All Providers,931,264,708,0,0,0,0,0,1197800,645020,600793,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/14,All Providers,2553,986,1725,0,0,0,0,0,1200353,646006,602518,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/15,All Providers,1963,830,1272,0,0,0,0,0,1202316,646836,603790,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/16,All Providers,1932,849,1272,0,0,0,0,0,1204248,647685,605062,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/17,All Providers,2015,850,1359,0,0,0,0,0,1206263,648535,606421,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/18,All Providers,2356,922,1601,0,0,0,0,0,1208619,649457,608022,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/19,All Providers,1443,558,999,0,0,0,0,0,1210062,650015,609021,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/20,All Providers,650,300,384,0,0,0,0,0,1210712,650315,609405,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/21,All Providers,1191,712,589,0,0,0,0,0,1211903,651027,609994,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/22,All Providers,1653,687,1080,0,0,0,0,0,1213556,651714,611074,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/23,All Providers,1518,728,925,0,0,0,0,0,1215074,652442,611999,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/24,All Providers,1598,695,1071,0,0,0,0,0,1216672,653137,613070,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/25,All Providers,1845,768,1178,0,0,0,0,0,1218517,653905,614248,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/26,All Providers,1445,597,936,0,0,0,0,0,1219962,654502,615184,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/27,All Providers,578,277,333,0,0,0,0,0,1220540,654779,615517,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/28,All Providers,1524,633,986,0,0,0,0,0,1222064,655412,616503,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/29,All Providers,1396,604,888,0,0,0,0,0,1223460,656016,617391,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/30,All Providers,1343,579,838,0,0,0,0,0,1224803,656595,618229,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/01,All Providers,1296,642,784,0,0,0,0,0,1226099,657237,619013,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/02,All Providers,1562,714,931,0,0,0,0,0,1227661,657951,619944,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/03,All Providers,907,415,562,0,0,0,0,0,1228568,658366,620506,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/04,All Providers,27,14,13,0,0,0,0,0,1228595,658380,620519,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/05,All Providers,984,441,580,0,0,0,0,0,1229579,658821,621099,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/06,All Providers,1658,636,1114,0,0,0,0,0,1231237,659457,622213,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/07,All Providers,1168,499,759,0,0,0,0,0,1232405,659956,622972,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/08,All Providers,1155,531,731,0,0,0,0,0,1233560,660487,623703,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/09,All Providers,1305,606,793,0,0,0,0,0,1234865,661093,624496,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/10,All Providers,682,330,395,0,0,0,0,0,1235547,661423,624891,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/11,All Providers,516,220,314,0,0,0,0,0,1236063,661643,625205,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/12,All Providers,1313,616,787,0,0,0,0,0,1237376,662259,625992,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/13,All Providers,985,485,573,0,0,0,0,0,1238361,662744,626565,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/14,All Providers,1109,543,663,0,0,0,0,0,1239470,663287,627228,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/15,All Providers,1031,535,547,0,0,0,0,0,1240501,663822,627775,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/16,All Providers,1207,613,641,0,0,0,0,0,1241708,664435,628416,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/17,All Providers,824,387,469,0,0,0,0,0,1242532,664822,628885,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/18,All Providers,425,212,228,0,0,0,0,0,1242957,665034,629113,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/19,All Providers,1223,650,640,0,0,0,0,0,1244180,665684,629753,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/20,All Providers,938,532,478,0,0,0,0,0,1245118,666216,630231,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/21,All Providers,1129,622,564,0,0,0,0,0,1246247,666838,630795,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/22,All Providers,1099,602,561,0,0,0,0,0,1247346,667440,631356,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/23,All Providers,1198,639,630,0,0,0,0,0,1248544,668079,631986,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/24,All Providers,789,391,436,0,0,0,0,0,1249333,668470,632422,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/25,All Providers,347,236,118,0,0,0,0,0,1249680,668706,632540,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/26,All Providers,1173,743,517,0,0,0,0,0,1250853,669449,633057,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/27,All Providers,1141,678,535,0,0,0,0,0,1251994,670127,633592,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/28,All Providers,1114,697,499,0,0,0,0,0,1253108,670824,634091,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/29,All Providers,1133,738,503,0,0,0,0,0,1254241,671562,634594,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/30,All Providers,1220,721,597,0,0,0,0,0,1255461,672283,635191,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/31,All Providers,758,478,319,0,0,0,0,0,1256219,672761,635510,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/01,All Providers,408,259,166,0,0,0,0,0,1256627,673020,635676,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/02,All Providers,1246,777,543,0,0,0,0,0,1257873,673797,636219,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/03,All Providers,1071,656,491,0,0,0,0,0,1258944,674453,636710,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/04,All Providers,1086,684,485,0,0,0,0,0,1260030,675137,637195,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/05,All Providers,1143,744,500,0,0,0,0,0,1261173,675881,637695,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/06,All Providers,1297,767,596,163,163,0,0,0,1262470,676648,638291,163,163,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/07,All Providers,774,465,350,186,186,0,0,0,1263244,677113,638641,349,349,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/08,All Providers,421,243,181,29,29,0,0,0,1263665,677356,638822,378,378,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/09,All Providers,1193,698,563,196,196,0,0,0,1264858,678054,639385,574,574,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/10,All Providers,1045,628,485,128,128,0,0,0,1265903,678682,639870,702,702,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/11,All Providers,1117,635,539,119,119,0,0,0,1267020,679317,640409,821,821,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/12,All Providers,1252,791,575,178,178,0,0,0,1268272,680108,640984,999,999,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/13,All Providers,1338,806,607,228,228,0,0,0,1269610,680914,641591,1227,1227,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/14,All Providers,908,602,353,269,269,0,0,0,1270518,681516,641944,1496,1496,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/15,All Providers,493,297,208,179,179,0,0,0,1271011,681813,642152,1675,1675,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/16,All Providers,1389,822,648,424,424,0,0,0,1272400,682635,642800,2099,2099,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/17,All Providers,1230,682,636,505,505,0,0,0,1273630,683317,643436,2604,2604,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/18,All Providers,1180,666,591,538,538,0,0,0,1274810,683983,644027,3142,3142,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/19,All Providers,1214,694,657,565,565,0,0,0,1276024,684677,644684,3707,3707,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/20,All Providers,1356,774,654,686,686,0,0,0,1277380,685451,645338,4393,4393,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/21,All Providers,1006,575,484,377,377,0,0,0,1278386,686026,645822,4770,4770,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/22,All Providers,548,331,226,185,185,0,0,0,1278934,686357,646048,4955,4955,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/23,All Providers,1459,853,689,609,609,0,0,0,1280393,687210,646737,5564,5564,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/24,All Providers,1211,685,603,532,532,0,0,0,1281604,687895,647340,6096,6096,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/25,All Providers,1075,559,571,474,474,0,0,0,1282679,688454,647911,6570,6570,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/26,All Providers,1257,691,672,572,571,0,0,0,1283936,689145,648583,7142,7141,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/27,All Providers,1249,630,677,575,571,0,0,0,1285185,689775,649260,7717,7712,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/28,All Providers,908,481,479,338,331,0,0,0,1286093,690256,649739,8055,8043,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/29,All Providers,434,206,230,178,175,0,0,0,1286527,690462,649969,8233,8218,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/30,All Providers,1201,631,631,522,520,0,0,0,1287728,691093,650600,8755,8738,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/08/31,All Providers,1012,520,551,674,673,0,0,0,1288740,691613,651151,9429,9411,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/01,All Providers,1006,512,541,575,570,0,0,0,1289746,692125,651692,10004,9981,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/02,All Providers,1017,509,612,529,525,0,0,0,1290763,692634,652304,10533,10506,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/03,All Providers,1186,559,685,540,532,5,0,0,1291949,693193,652989,11073,11038,5,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/04,All Providers,846,361,520,259,256,0,0,0,1292795,693554,653509,11332,11294,5,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/05,All Providers,407,193,219,163,162,0,0,0,1293202,693747,653728,11495,11456,5,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/06,All Providers,143,76,67,25,24,1,0,0,1293345,693823,653795,11520,11480,6,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/07,All Providers,1232,466,811,543,534,4,0,0,1294577,694289,654606,12063,12014,10,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/08,All Providers,973,424,590,434,420,9,0,0,1295550,694713,655196,12497,12434,19,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/09,All Providers,947,477,561,395,386,7,0,0,1296497,695190,655757,12892,12820,26,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/10,All Providers,1077,424,691,447,437,7,0,0,1297574,695614,656448,13339,13257,33,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/11,All Providers,760,309,488,205,199,5,0,0,1298334,695923,656936,13544,13456,38,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/12,All Providers,452,171,285,122,119,2,0,0,1298786,696094,657221,13666,13575,40,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/13,All Providers,1026,381,677,369,361,4,0,0,1299812,696475,657898,14035,13936,44,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/14,All Providers,927,383,599,359,352,6,0,0,1300739,696858,658497,14394,14288,50,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/09/15,All Providers,865,394,521,353,345,6,0,0,1301604,697252,659018,14747,14633,56,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
